latitude,longitude,temperature_max,temperature_min,humidity_max,humidity_min,precipitation_sum,windspeed_max,wind_direction,day,month,dayofweek,brightness,bright_t31,frp,fire_prob
30.279999999999987,78.49999999999996,30.4,24.4,95,74,6.8,8.0,350,5,9,4,0,0,0,0.19654116
30.279999999999987,78.51999999999995,27.3,19.7,98,72,3.0,10.1,241,5,9,4,0,0,0,0.24403699
30.279999999999987,78.53999999999995,24.9,20.2,98,75,6.6,8.9,247,5,9,4,0,0,0,0.18749826
30.279999999999987,78.55999999999995,24.4,19.7,98,75,6.6,8.9,247,5,9,4,0,0,0,0.18697391
30.279999999999987,78.57999999999994,26.8,19.2,99,67,3.0,8.7,223,5,9,4,0,0,0,0.27085707
30.279999999999987,78.59999999999994,27.9,20.1,96,72,4.8,7.0,295,5,9,4,0,0,0,0.23350398
30.279999999999987,78.61999999999993,27.3,19.6,98,72,3.0,10.1,241,5,9,4,0,0,0,0.2440391
30.279999999999987,78.63999999999993,28.0,20.2,96,72,4.8,7.0,295,5,9,4,0,0,0,0.23378865
30.279999999999987,78.65999999999993,25.8,19.4,98,81,9.8,8.3,323,5,9,4,0,0,0,0.06128963
30.279999999999987,78.67999999999992,26.6,18.9,98,72,3.0,10.1,241,5,9,4,0,0,0,0.24231344
30.279999999999987,78.69999999999992,26.6,20.3,98,81,9.8,8.3,323,5,9,4,0,0,0,0.061481465
30.279999999999987,78.71999999999991,27.1,20.8,98,81,9.8,8.3,323,5,9,4,0,0,0,0.06166867
30.279999999999987,78.73999999999991,26.9,20.5,98,81,9.8,8.3,323,5,9,4,0,0,0,0.061701134
30.279999999999987,78.7599999999999,27.6,19.6,97,71,3.4,8.6,212,5,9,4,0,0,0,0.2510429
30.279999999999987,78.7799999999999,27.0,19.3,98,72,3.0,10.1,241,5,9,4,0,0,0,0.2432989
30.279999999999987,78.7999999999999,27.2,19.5,98,72,3.0,10.1,241,5,9,4,0,0,0,0.24379271
30.279999999999987,78.8199999999999,27.5,19.8,96,72,4.8,7.0,295,5,9,4,0,0,0,0.23236452
30.279999999999987,78.83999999999989,28.6,20.7,97,71,3.4,8.6,212,5,9,4,0,0,0,0.25489074
30.279999999999987,78.85999999999989,28.3,20.4,97,71,3.4,8.6,212,5,9,4,0,0,0,0.25373754
30.279999999999987,78.87999999999988,27.4,19.5,97,71,3.4,8.6,212,5,9,4,0,0,0,0.25029764
30.279999999999987,78.89999999999988,27.7,19.8,97,71,3.4,8.6,212,5,9,4,0,0,0,0.25144082
30.279999999999987,78.91999999999987,29.1,21.1,97,71,3.4,8.6,212,5,9,4,0,0,0,0.2568041
30.279999999999987,78.93999999999987,28.8,20.8,97,71,3.4,8.6,212,5,9,4,0,0,0,0.25564495
30.279999999999987,78.95999999999987,30.3,22.4,97,71,3.4,8.6,212,5,9,4,0,0,0,0.261492
30.279999999999987,78.97999999999986,30.1,22.2,97,71,3.4,8.6,212,5,9,4,0,0,0,0.26070938
30.279999999999987,78.99999999999986,28.2,20.2,97,71,3.4,8.6,212,5,9,4,0,0,0,0.25333706
30.299999999999983,78.3,23.7,19.3,98,74,6.0,9.4,261,5,9,4,0,0,0,0.21338604
30.299999999999983,78.32,23.3,18.9,98,74,6.0,9.4,261,5,9,4,0,0,0,0.21269406
30.299999999999983,78.33999999999999,27.2,21.8,95,83,9.5,7.0,64,5,9,4,0,0,0,0.059768386
30.299999999999983,78.35999999999999,24.9,20.5,98,74,6.0,9.4,261,5,9,4,0,0,0,0.2154734
30.299999999999983,78.37999999999998,24.1,19.4,98,75,6.6,8.9,247,5,9,4,0,0,0,0.18665975
30.299999999999983,78.39999999999998,23.7,19.4,98,74,6.0,9.4,261,5,9,4,0,0,0,0.21336894
30.299999999999983,78.41999999999997,20.7,16.3,98,74,6.0,9.4,261,5,9,4,0,0,0,0.20823297
30.299999999999983,78.43999999999997,21.9,17.5,98,74,6.0,9.4,261,5,9,4,0,0,0,0.21028322
30.299999999999983,78.45999999999997,27.3,19.7,98,72,3.0,10.1,241,5,9,4,0,0,0,0.24403699
30.299999999999983,78.47999999999996,26.1,19.7,98,81,9.8,8.3,323,5,9,4,0,0,0,0.06140162
30.299999999999983,78.49999999999996,26.7,20.4,98,81,9.8,8.3,323,5,9,4,0,0,0,0.061518915
30.299999999999983,78.51999999999995,29.6,23.6,95,74,6.8,8.0,350,5,9,4,0,0,0,0.19572346
30.299999999999983,78.53999999999995,25.0,20.3,98,75,6.6,8.9,247,5,9,4,0,0,0,0.18760331
30.299999999999983,78.55999999999995,25.8,19.5,98,81,9.8,8.3,323,5,9,4,0,0,0,0.06118297
30.299999999999983,78.57999999999994,25.6,19.2,98,81,9.8,8.3,323,5,9,4,0,0,0,0.061215106
30.299999999999983,78.59999999999994,26.8,19.1,98,72,3.0,10.1,241,5,9,4,0,0,0,0.24280578
30.299999999999983,78.61999999999993,23.6,16.0,99,67,3.0,8.7,223,5,9,4,0,0,0,0.26247332
30.299999999999983,78.63999999999993,27.6,19.9,96,72,4.8,7.0,295,5,9,4,0,0,0,0.2326483
30.299999999999983,78.65999999999993,25.7,19.3,98,81,9.8,8.3,323,5,9,4,0,0,0,0.061252296
30.299999999999983,78.67999999999992,27.7,21.3,98,81,9.8,8.3,323,5,9,4,0,0,0,0.062001947
30.299999999999983,78.69999999999992,27.7,19.8,97,71,3.4,8.6,212,5,9,4,0,0,0,0.25144082
30.299999999999983,78.71999999999991,26.4,20.0,98,81,9.8,8.3,323,5,9,4,0,0,0,0.06151367
30.299999999999983,78.73999999999991,27.5,19.8,96,72,4.8,7.0,295,5,9,4,0,0,0,0.23236452
30.299999999999983,78.7599999999999,26.7,18.7,97,71,3.4,8.6,212,5,9,4,0,0,0,0.24785367
30.299999999999983,78.7799999999999,26.7,18.7,97,71,3.4,8.6,212,5,9,4,0,0,0,0.24785367
30.299999999999983,78.7999999999999,26.6,19.0,99,67,3.0,8.7,223,5,9,4,0,0,0,0.27032837
30.299999999999983,78.8199999999999,26.8,18.9,97,71,3.4,8.6,212,5,9,4,0,0,0,0.24810107
30.299999999999983,78.83999999999989,26.9,19.3,99,67,3.0,8.7,223,5,9,4,0,0,0,0.2711221
30.299999999999983,78.85999999999989,27.5,19.5,97,71,3.4,8.6,212,5,9,4,0,0,0,0.2506619
30.299999999999983,78.87999999999988,27.5,18.6,96,66,3.2,7.8,242,5,9,4,0,0,0,0.2874304
30.299999999999983,78.89999999999988,27.5,19.7,96,72,4.8,7.0,295,5,9,4,0,0,0,0.2323681
30.299999999999983,78.91999999999987,28.5,20.6,97,71,3.4,8.6,212,5,9,4,0,0,0,0.25450596
30.299999999999983,78.93999999999987,25.0,18.4,99,78,7.5,8.2,197,5,9,4,0,0,0,0.13148473
30.299999999999983,78.95999999999987,28.7,20.7,97,71,3.4,8.6,212,5,9,4,0,0,0,0.25525934
30.299999999999983,78.97999999999986,30.5,22.5,97,71,3.4,8.6,212,5,9,4,0,0,0,0.26225856
30.299999999999983,78.99999999999986,30.2,22.2,97,71,3.4,8.6,212,5,9,4,0,0,0,0.2610835
30.319999999999983,78.3,25.7,20.4,99,72,2.3,10.2,244,5,9,4,0,0,0,0.22455019
30.319999999999983,78.32,24.3,20.0,98,74,6.0,9.4,261,5,9,4,0,0,0,0.21441044
30.319999999999983,78.33999999999999,23.8,19.5,98,74,6.0,9.4,261,5,9,4,0,0,0,0.21354212
30.319999999999983,78.35999999999999,25.1,20.8,98,74,6.0,9.4,261,5,9,4,0,0,0,0.21580535
30.319999999999983,78.37999999999998,24.0,19.7,98,74,6.0,9.4,261,5,9,4,0,0,0,0.21388923
30.319999999999983,78.39999999999998,24.1,19.7,98,74,6.0,9.4,261,5,9,4,0,0,0,0.21408024
30.319999999999983,78.41999999999997,24.2,19.9,98,74,6.0,9.4,261,5,9,4,0,0,0,0.21423651
30.319999999999983,78.43999999999997,27.3,19.7,98,72,3.0,10.1,241,5,9,4,0,0,0,0.24403699
30.319999999999983,78.45999999999997,25.3,18.0,100,69,2.8,8.7,237,5,9,4,0,0,0,0.24469322
30.319999999999983,78.47999999999996,28.3,20.9,100,69,2.8,8.7,237,5,9,4,0,0,0,0.2524507
30.319999999999983,78.49999999999996,27.5,20.2,100,69,2.8,8.7,237,5,9,4,0,0,0,0.25018194
30.319999999999983,78.51999999999995,26.4,19.1,100,69,2.8,8.7,237,5,9,4,0,0,0,0.24742733
30.319999999999983,78.53999999999995,26.6,19.3,100,69,2.8,8.7,237,5,9,4,0,0,0,0.2479263
30.319999999999983,78.55999999999995,25.2,17.8,99,68,6.4,7.8,216,5,9,4,0,0,0,0.23645015
30.319999999999983,78.57999999999994,27.0,18.9,97,63,2.2,8.1,208,5,9,4,0,0,0,0.28956288
30.319999999999983,78.59999999999994,24.8,17.4,98,65,2.2,6.8,227,5,9,4,0,0,0,0.2537771
30.319999999999983,78.61999999999993,26.9,18.8,97,63,2.2,8.1,208,5,9,4,0,0,0,0.28928438
30.319999999999983,78.63999999999993,27.7,20.0,98,72,3.0,10.1,241,5,9,4,0,0,0,0.24502985
30.319999999999983,78.65999999999993,25.7,21.0,98,75,6.6,8.9,247,5,9,4,0,0,0,0.18862548
30.319999999999983,78.67999999999992,24.7,20.0,98,75,6.6,8.9,247,5,9,4,0,0,0,0.18728846
30.319999999999983,78.69999999999992,26.6,19.0,99,67,3.0,8.7,223,5,9,4,0,0,0,0.27032837
30.319999999999983,78.71999999999991,27.1,19.4,98,72,3.0,10.1,241,5,9,4,0,0,0,0.24354576
30.319999999999983,78.73999999999991,27.0,19.4,98,72,3.0,10.1,241,5,9,4,0,0,0,0.24329636
30.319999999999983,78.7599999999999,27.4,19.7,98,72,3.0,10.1,241,5,9,4,0,0,0,0.24428673
30.319999999999983,78.7799999999999,25.9,18.5,98,65,2.2,6.8,227,5,9,4,0,0,0,0.25661194
30.319999999999983,78.7999999999999,26.5,19.1,98,65,2.2,6.8,227,5,9,4,0,0,0,0.258167
30.319999999999983,78.8199999999999,25.8,19.5,99,75,8.2,7.6,228,5,9,4,0,0,0,0.11665761
30.319999999999983,78.83999999999989,26.3,18.9,98,65,2.2,6.8,227,5,9,4,0,0,0,0.2576481
30.319999999999983,78.85999999999989,26.3,18.8,98,65,2.2,6.8,227,5,9,4,0,0,0,0.2575877
30.319999999999983,78.87999999999988,25.6,18.2,98,65,2.2,6.8,227,5,9,4,0,0,0,0.2558367
30.319999999999983,78.89999999999988,25.1,18.9,99,75,8.2,7.6,228,5,9,4,0,0,0,0.11600035
30.319999999999983,78.91999999999987,27.6,18.7,96,66,3.2,7.8,242,5,9,4,0,0,0,0.28784597
30.319999999999983,78.93999999999987,27.5,18.6,96,66,3.2,7.8,242,5,9,4,0,0,0,0.2874304
30.319999999999983,78.95999999999987,29.4,21.5,97,71,3.4,8.6,212,5,9,4,0,0,0,0.2579834
30.319999999999983,78.97999999999986,28.2,20.3,97,71,3.4,8.6,212,5,9,4,0,0,0,0.25335371
30.319999999999983,78.99999999999986,28.0,19.1,96,66,3.2,7.8,242,5,9,4,0,0,0,0.2895112
30.339999999999986,78.3,25.9,20.6,99,72,2.3,10.2,244,5,9,4,0,0,0,0.22502258
30.339999999999986,78.32,23.5,17.3,97,70,1.5,9.5,249,5,9,4,0,0,0,0.21629934
30.339999999999986,78.33999999999999,24.1,19.8,98,74,6.0,9.4,261,5,9,4,0,0,0,0.2140632
30.339999999999986,78.35999999999999,24.8,20.1,98,75,6.6,8.9,247,5,9,4,0,0,0,0.1873936
30.339999999999986,78.37999999999998,25.1,20.7,98,74,6.0,9.4,261,5,9,4,0,0,0,0.21582279
30.339999999999986,78.39999999999998,24.0,17.8,97,70,1.5,9.5,249,5,9,4,0,0,0,0.21745072
30.339999999999986,78.41999999999997,23.6,17.4,97,70,1.5,9.5,249,5,9,4,0,0,0,0.2165293
30.339999999999986,78.43999999999997,25.1,17.7,100,69,2.8,8.7,237,5,9,4,0,0,0,0.24420092
30.339999999999986,78.45999999999997,25.9,17.4,100,61,0.2,8.0,226,5,9,4,0,0,0,0.2432171
30.339999999999986,78.47999999999996,28.2,20.9,100,69,2.8,8.7,237,5,9,4,0,0,0,0.25208488
30.339999999999986,78.49999999999996,26.7,19.3,100,69,2.8,8.7,237,5,9,4,0,0,0,0.24817881
30.339999999999986,78.51999999999995,24.4,17.0,99,68,6.4,7.8,216,5,9,4,0,0,0,0.23496246
30.339999999999986,78.53999999999995,26.4,18.3,97,63,2.2,8.1,208,5,9,4,0,0,0,0.28789207
30.339999999999986,78.55999999999995,25.4,17.3,97,63,2.2,8.1,208,5,9,4,0,0,0,0.2851204
30.339999999999986,78.57999999999994,26.4,18.9,98,65,2.2,6.8,227,5,9,4,0,0,0,0.25784704
30.339999999999986,78.59999999999994,26.3,18.9,98,65,2.2,6.8,227,5,9,4,0,0,0,0.2576481
30.339999999999986,78.61999999999993,27.2,19.6,99,67,3.0,8.7,223,5,9,4,0,0,0,0.27191707
30.339999999999986,78.63999999999993,27.6,19.9,98,72,3.0,10.1,241,5,9,4,0,0,0,0.24478197
30.339999999999986,78.65999999999993,27.3,19.2,97,63,2.2,8.1,208,5,9,4,0,0,0,0.29040053
30.339999999999986,78.67999999999992,24.5,17.1,99,68,6.4,7.8,216,5,9,4,0,0,0,0.23514782
30.339999999999986,78.69999999999992,27.6,20.0,98,72,3.0,10.1,241,5,9,4,0,0,0,0.2447795
30.339999999999986,78.71999999999991,26.9,19.3,99,67,3.0,8.7,223,5,9,4,0,0,0,0.2711221
30.339999999999986,78.73999999999991,27.0,19.4,99,67,3.0,8.7,223,5,9,4,0,0,0,0.27138704
30.339999999999986,78.7599999999999,25.8,18.3,98,65,2.2,6.8,227,5,9,4,0,0,0,0.2562931
30.339999999999986,78.7799999999999,25.8,18.4,98,65,2.2,6.8,227,5,9,4,0,0,0,0.25635362
30.339999999999986,78.7999999999999,25.2,17.8,98,65,2.2,6.8,227,5,9,4,0,0,0,0.25480554
30.339999999999986,78.8199999999999,25.3,18.9,96,71,1.7,7.5,220,5,9,4,0,0,0,0.20713666
30.339999999999986,78.83999999999989,25.1,17.6,98,65,2.2,6.8,227,5,9,4,0,0,0,0.2544881
30.339999999999986,78.85999999999989,23.5,17.1,96,71,1.7,7.5,220,5,9,4,0,0,0,0.20315695
30.339999999999986,78.87999999999988,24.9,17.4,98,65,2.2,6.8,227,5,9,4,0,0,0,0.253974
30.339999999999986,78.89999999999988,26.1,18.7,98,65,2.2,6.8,227,5,9,4,0,0,0,0.25712967
30.339999999999986,78.91999999999987,25.6,19.4,99,75,8.2,7.6,228,5,9,4,0,0,0,0.116333134
30.339999999999986,78.93999999999987,27.9,20.0,97,71,3.4,8.6,212,5,9,4,0,0,0,0.25220528
30.339999999999986,78.95999999999987,29.8,21.9,97,71,3.4,8.6,212,5,9,4,0,0,0,0.25953922
30.339999999999986,78.97999999999986,28.7,20.8,97,71,3.4,8.6,212,5,9,4,0,0,0,0.25527617
30.339999999999986,78.99999999999986,25.5,19.3,99,75,8.2,7.6,228,5,9,4,0,0,0,0.11626633
30.359999999999985,78.3,22.9,17.6,99,72,2.3,10.2,244,5,9,4,0,0,0,0.21800834
30.359999999999985,78.32,25.5,17.4,97,63,2.2,8.1,208,5,9,4,0,0,0,0.28539708
30.359999999999985,78.33999999999999,26.7,18.6,97,63,2.2,8.1,208,5,9,4,0,0,0,0.28872678
30.359999999999985,78.35999999999999,24.3,19.6,98,75,6.6,8.9,247,5,9,4,0,0,0,0.18686913
30.359999999999985,78.37999999999998,24.1,17.8,97,70,1.5,9.5,249,5,9,4,0,0,0,0.21762748
30.359999999999985,78.39999999999998,24.1,19.4,98,75,6.6,8.9,247,5,9,4,0,0,0,0.18665975
30.359999999999985,78.41999999999997,26.0,17.9,97,63,2.2,8.1,208,5,9,4,0,0,0,0.2867817
30.359999999999985,78.43999999999997,25.5,17.0,100,61,0.2,8.0,226,5,9,4,0,0,0,0.24229707
30.359999999999985,78.45999999999997,27.1,19.5,98,72,3.0,10.1,241,5,9,4,0,0,0,0.24354303
30.359999999999985,78.47999999999996,28.6,21.3,100,69,2.8,8.7,237,5,9,4,0,0,0,0.2536171
30.359999999999985,78.49999999999996,25.4,18.0,100,69,2.8,8.7,237,5,9,4,0,0,0,0.24494316
30.359999999999985,78.51999999999995,24.9,17.5,99,68,6.4,7.8,216,5,9,4,0,0,0,0.23589157
30.359999999999985,78.53999999999995,27.0,19.6,100,69,2.8,8.7,237,5,9,4,0,0,0,0.24892977
30.359999999999985,78.55999999999995,26.6,19.2,100,69,2.8,8.7,237,5,9,4,0,0,0,0.24792925
30.359999999999985,78.57999999999994,25.7,21.0,98,75,6.6,8.9,247,5,9,4,0,0,0,0.18862548
30.359999999999985,78.59999999999994,27.7,20.0,98,72,3.0,10.1,241,5,9,4,0,0,0,0.24502985
30.359999999999985,78.61999999999993,26.7,19.1,98,72,3.0,10.1,241,5,9,4,0,0,0,0.24255681
30.359999999999985,78.63999999999993,24.8,17.4,99,68,6.4,7.8,216,5,9,4,0,0,0,0.23570578
30.359999999999985,78.65999999999993,24.2,16.8,98,65,2.2,6.8,227,5,9,4,0,0,0,0.25223964
30.359999999999985,78.67999999999992,27.2,19.6,99,67,3.0,8.7,223,5,9,4,0,0,0,0.27191707
30.359999999999985,78.69999999999992,26.9,19.3,99,67,3.0,8.7,223,5,9,4,0,0,0,0.2711221
30.359999999999985,78.71999999999991,25.3,18.9,96,71,1.7,7.5,220,5,9,4,0,0,0,0.20713666
30.359999999999985,78.73999999999991,25.1,17.7,98,65,2.2,6.8,227,5,9,4,0,0,0,0.2545484
30.359999999999985,78.7599999999999,26.3,18.9,98,65,2.2,6.8,227,5,9,4,0,0,0,0.2576481
30.359999999999985,78.7799999999999,26.5,19.1,98,65,2.2,6.8,227,5,9,4,0,0,0,0.258167
30.359999999999985,78.7999999999999,25.4,17.9,98,65,2.2,6.8,227,5,9,4,0,0,0,0.25526077
30.359999999999985,78.8199999999999,24.2,17.8,96,71,1.7,7.5,220,5,9,4,0,0,0,0.20469764
30.359999999999985,78.83999999999989,22.2,15.8,96,71,1.7,7.5,220,5,9,4,0,0,0,0.20031814
30.359999999999985,78.85999999999989,25.3,18.9,96,71,1.7,7.5,220,5,9,4,0,0,0,0.20713666
30.359999999999985,78.87999999999988,25.7,18.2,98,65,2.2,6.8,227,5,9,4,0,0,0,0.25603494
30.359999999999985,78.89999999999988,25.8,19.6,99,75,8.2,7.6,228,5,9,4,0,0,0,0.11646627
30.359999999999985,78.91999999999987,29.0,21.0,97,71,3.4,8.6,212,5,9,4,0,0,0,0.25641733
30.359999999999985,78.93999999999987,29.6,21.6,97,71,3.4,8.6,212,5,9,4,0,0,0,0.25874358
30.359999999999985,78.95999999999987,29.8,21.8,97,71,3.4,8.6,212,5,9,4,0,0,0,0.25952214
30.359999999999985,78.97999999999986,30.0,22.0,97,71,3.4,8.6,212,5,9,4,0,0,0,0.26030216
30.359999999999985,78.99999999999986,27.7,19.7,97,71,3.4,8.6,212,5,9,4,0,0,0,0.2514246
30.379999999999985,78.3,24.0,18.7,99,72,2.3,10.2,244,5,9,4,0,0,0,0.22056209
30.379999999999985,78.32,26.2,18.1,97,63,2.2,8.1,208,5,9,4,0,0,0,0.28733647
30.379999999999985,78.33999999999999,23.9,19.6,98,74,6.0,9.4,261,5,9,4,0,0,0,0.21371563
30.379999999999985,78.35999999999999,26.1,18.0,97,63,2.2,8.1,208,5,9,4,0,0,0,0.28705904
30.379999999999985,78.37999999999998,27.1,19.0,97,63,2.2,8.1,208,5,9,4,0,0,0,0.28984174
30.379999999999985,78.39999999999998,24.7,20.0,98,75,6.6,8.9,247,5,9,4,0,0,0,0.18728852
30.379999999999985,78.41999999999997,24.1,19.4,98,75,6.6,8.9,247,5,9,4,0,0,0,0.18665957
30.379999999999985,78.43999999999997,24.9,17.5,99,68,6.4,7.8,216,5,9,4,0,0,0,0.23589157
30.379999999999985,78.45999999999997,26.6,19.2,100,69,2.8,8.7,237,5,9,4,0,0,0,0.24792925
30.379999999999985,78.47999999999996,28.5,21.2,100,69,2.8,8.7,237,5,9,4,0,0,0,0.2532335
30.379999999999985,78.49999999999996,28.5,21.2,100,69,2.8,8.7,237,5,9,4,0,0,0,0.2532335
30.379999999999985,78.51999999999995,28.5,21.2,100,69,2.8,8.7,237,5,9,4,0,0,0,0.2532335
30.379999999999985,78.53999999999995,27.6,20.3,100,69,2.8,8.7,237,5,9,4,0,0,0,0.2504334
30.379999999999985,78.55999999999995,26.8,19.5,100,69,2.8,8.7,237,5,9,4,0,0,0,0.24842677
30.379999999999985,78.57999999999994,26.8,22.1,98,75,6.6,8.9,247,5,9,4,0,0,0,0.1907323
30.379999999999985,78.59999999999994,25.6,20.9,98,75,6.6,8.9,247,5,9,4,0,0,0,0.18843462
30.379999999999985,78.61999999999993,27.1,19.5,99,67,3.0,8.7,223,5,9,4,0,0,0,0.27165198
30.379999999999985,78.63999999999993,25.9,18.5,98,65,2.2,6.8,227,5,9,4,0,0,0,0.25661194
30.379999999999985,78.65999999999993,24.4,16.9,98,65,2.2,6.8,227,5,9,4,0,0,0,0.25269195
30.379999999999985,78.67999999999992,24.8,17.4,98,65,2.2,6.8,227,5,9,4,0,0,0,0.2537771
30.379999999999985,78.69999999999992,25.3,17.9,98,65,2.2,6.8,227,5,9,4,0,0,0,0.2550632
30.379999999999985,78.71999999999991,26.4,19.0,98,65,2.2,6.8,227,5,9,4,0,0,0,0.2579073
30.379999999999985,78.73999999999991,26.7,19.1,98,72,3.0,10.1,241,5,9,4,0,0,0,0.24255681
30.379999999999985,78.7599999999999,27.1,19.1,97,71,3.4,8.6,212,5,9,4,0,0,0,0.24914177
